Chaikin AD Last,Bollinger Band Stretch,Chaikin AD Now,CCI,Last Candle,Bollinger Band Middleband,Chaikin AD Osc Last,SMA 200,MFI,Stop,EMA 5,MACD Histogram,Bollinger Band Upperband,Name,SMA 50,Bollinger Band Lowerband,ADX,MACD,DI-,RSI,DI+,% Change,EMA 21,This Candle,MACD Signal,Close,Chaikin AD Osc Now
-10164821.757752141,0.0,-10163846.01934768,-96.15371130044524,Red,0.0011252999999999997,-69035.23221079819,0.0015197655500000019,34.679954962108624,0.000999,0.001027917489025552,-1.1827964765911915e-05,0.0011252999999999997,BTC-LSK,0.0012313543999999984,0.0011252999999999997,18.545824508283307,-6.0807263967386756e-05,24.774198649740143,34.510679040715395,14.292839171746246,0.004254254254254075,0.001117085743985973,Green,-4.897929920147484e-05,0.000999,-60157.515670634806
19303376.69135992,28.711137283050213,19303415.17612613,-131.50185649287354,Red,0.006829474000000009,-15577.655896574259,0.008219483649999991,15.009483799330587,0.00592,0.006193229973316823,-8.286450321248084e-05,0.0076868085745832905,BTC-NEO,0.007500482199999996,0.0059721394254167275,32.811120045308115,-0.0003580853512165803,30.43953227558965,27.60914058044363,7.428275333729915,0.00703117101937667,0.00676282640945685,Green,-0.00027522084800409946,0.005935,-14742.981147293001
878624.2028427594,10.02759264405677,878574.9764869914,-74.63138392469894,Red,0.07746911049999995,4502.242992662126,0.0721581879,39.69149438241597,0.0744474,0.07692051751516968,-0.0002455958421055703,0.08116780871775245,BTC-ETH,0.07899459540000024,0.07377041228224746,22.31395194275191,-0.0004437187574364704,19.485060735104426,45.53899147402817,12.243884325781163,-0.0033488369413493535,0.07787479988491874,Red,-0.00019812291533090006,0.07637577,4285.486735566985
-5681835.997687789,0.0,-5687435.086348189,-107.45446453314074,Red,0.0005596210000000003,-157481.04798769671,0.0007678927500000002,26.112278669459304,0.00046935,0.0004953348399418603,-6.558506266577706e-06,0.0005596210000000003,BTC-STRAT,0.0006656779999999995,0.0005596210000000003,31.87063972082861,-4.852189291064098e-05,31.207641606730128,27.883544377302112,7.918310621167754,-0.008380711728784962,0.0005621372653461465,Red,-4.1963386644063274e-05,0.0004749,-139965.88890013658
1579500419.8262312,0.0,1579316027.2218368,-87.68486335446046,Red,4.9545000000000014e-06,-32398088.047295094,6.65225e-06,36.20325735889711,4.35e-06,4.475930095719143e-06,6.125423955528269e-09,4.9545000000000014e-06,BTC-XVG,6.275600000000003e-06,4.9545000000000014e-06,39.55878182663913,-5.072993601079819e-07,26.366180146770375,33.60774618686062,13.116262451293794,0.0022883295194509046,5.0510567821974476e-06,Red,-5.134247840635102e-07,4.37e-06,-30964132.680521965
-1914020.4572969864,0.0,-1908482.0527650663,-97.65233067112142,Red,0.00030068100000000023,-127913.9960960222,0.00032119549999999803,30.776149784320246,0.00025678,0.00026665184511679487,-3.876424289365104e-06,0.00030068100000000023,BTC-STEEM,0.00035027880000000004,0.00030068100000000023,17.172366696393137,-2.3766140678333934e-05,24.827522692167733,30.936938853814667,14.097473230878666,0.0077131782945736305,0.0003000034097876653,Green,-1.988971638896883e-05,0.000258,-107649.97739011212
-335688.65263481776,21.78643881734754,-335716.80352720275,-60.09937142830008,Green,0.03127258699999995,-2238.3113452707767,0.03475133624999994,47.27678323318599,0.029,0.029822364396085828,-0.00017113527008973876,0.034344543549592134,BTC-ZEC,0.03319126159999972,0.028200630450407764,21.639636516242422,-0.0013308855652526645,21.362700504275804,42.09141833497145,13.196249713972488,-0.013245364238410717,0.03149226873261802,Red,-0.0011597502951629258,0.0302,-1855.1034455402405
-3518127786.2838264,0.0,-3518127786.2838264,-31.111111111111274,Red,2.0535000000000024e-06,-128088827.77513075,2.25425e-06,60.756099681619105,1.99e-06,2.0316416843736243e-06,3.884180567505485e-09,2.0535000000000024e-06,BTC-SC,2.3553999999999957e-06,2.0535000000000024e-06,16.406648537467184,-5.8867617932509724e-08,20.935732310832865,45.57349161979272,29.07458377677431,0.004950495049504955,2.098563379458406e-06,Green,-6.275179850001521e-08,2.02e-06,-123259394.848382
-246084047.70829675,0.0,-246179572.30964833,-60.01871299746713,Red,3.7408500000000006e-05,1163911.5300841033,3.40649e-05,29.672334655822752,3.55e-05,3.592900580636764e-05,-2.1169069826181572e-07,3.7408500000000006e-05,BTC-XLM,3.970540000000007e-05,3.7408500000000006e-05,26.227048483632295,-8.60554972861654e-07,24.80261675653996,42.93145132371682,14.722387975886027,-0.004461795872838792,3.726876780044831e-05,Red,-6.488642745998383e-07,3.586e-05,1035067.2069778442
1772096.506183993,10.300408178713027,1771968.5275546114,-131.56654061048593,Red,0.015707405000000015,-1188.4574138193857,0.016824707849999995,30.624657486040046,0.01476926,0.01515724968265986,-7.198462756511498e-05,0.016476745793627325,BTC-LTC,0.016226780200000027,0.014938064206372706,18.367807691505842,-0.0003204303238368029,21.322858640165396,36.59190740196707,8.203760104021232,-0.0012397856664434492,0.015661253819929506,Green,-0.0002484456962716879,0.01493,-719.6350621201564
