Chaikin AD Last,Bollinger Band Stretch,Chaikin AD Now,CCI,Last Candle,Bollinger Band Middleband,Chaikin AD Osc Last,SMA 200,MFI,Stop,EMA 5,MACD Histogram,Bollinger Band Upperband,Name,SMA 50,Bollinger Band Lowerband,ADX,MACD,DI-,RSI,DI+,% Change,EMA 21,This Candle,MACD Signal,Close,Chaikin AD Osc Now
-10370677.262377108,0.0,-10360603.05378744,-63.16824770742719,Red,0.0008227379999999996,-33003.66663528979,0.001509764600000002,30.29567401437459,0.00077652,0.0007883327467005852,5.061553162765042e-06,0.0008227379999999996,BTC-LSK,0.000953461999999999,0.0008227379999999996,39.08759842797716,-4.703568907094382e-05,23.434179474393062,33.440007693438154,12.131551459617661,0.030876199060065668,0.0008329923655061326,Green,-5.209724223370886e-05,0.00077665,-32452.711192211136
19239583.56415224,33.77969989153413,19232217.873075057,-25.785198359886955,Red,0.005382789500000008,699.632279984653,0.008534485849999985,66.9175736332275,0.0053208,0.005362787914780343,3.312092391292759e-05,0.006160568810922487,BTC-NEO,0.005926612599999992,0.004605010189077529,22.799186971782568,-0.00013539874956444882,21.21438107202529,46.043390156556505,24.303714887617332,-0.015529336497474455,0.005461259986979541,Red,-0.0001685196734773764,0.00537692,-3133.070885580033
855334.5616386023,6.624309353881208,854286.1184108042,-73.31306137390756,Red,0.07050851749999998,-2903.0212097326294,0.07714184845000001,46.97507043378624,0.0679827,0.06964319435218688,0.00012405156458923953,0.07276899804783138,BTC-ETH,0.07442276280000025,0.06824803695216858,35.19487105912537,-0.0014053158478283395,23.768275632632406,37.79412536396876,12.92500516385456,-0.008026573921137925,0.07105609818078241,Red,-0.001529367412417579,0.06823833,-3746.4768923197407
-5640126.019871686,0.0,-5748557.166697365,144.7239372919688,Green,0.00039079950000000033,95270.13207083475,0.0007226622500000004,48.51541211651604,0.000391,0.0003946150142602034,8.34987202430167e-06,0.00039079950000000033,BTC-STRAT,0.0004587119999999997,0.00039079950000000033,34.87804218158904,-1.8766929243411198e-05,18.440796874973504,52.95761792045425,23.68788491237533,0.026496541855473454,0.00039990064378357573,Green,-2.7116801267712868e-05,0.0004193,82790.31131636258
1390083628.6863487,0.0,1377861688.3637152,-27.24637681159401,Red,3.694500000000002e-06,-17508783.718411922,6.5635e-06,38.185202834536845,3.52e-06,3.589953764190263e-06,4.1602195000704596e-08,3.694500000000002e-06,BTC-XVG,4.232800000000003e-06,3.694500000000002e-06,25.93681968329231,-2.0492813493190494e-07,21.1863069845923,40.28335964011636,16.604930760885946,0.0056022408963585235,3.745278346497946e-06,Green,-2.4653032993260953e-07,3.57e-06,-19845086.704609156
-3351712.963410834,0.0,-3472831.2521338696,-28.886695259491216,Green,0.00022413900000000015,-75318.9615639653,0.0003335001499999982,46.07487835866554,0.00020602,0.00021148887225611414,8.577656944612255e-07,0.00022413900000000015,BTC-STEEM,0.00025218760000000006,0.00022413900000000015,15.44123658903481,-1.20947599991256e-05,16.75605897967346,40.96775515397661,20.526984600619567,0.03208331387474894,0.0002231824835647478,Green,-1.2952525693586825e-05,0.00021413,-101173.64551092638
-337645.7826324664,18.866186460188207,-338660.6538891171,87.75691620807592,Green,0.026661909999999938,682.4486750360229,0.034339936199999935,35.658210714003566,0.02661331,0.027732336128791255,0.000459025852920872,0.02896015704117207,BTC-ZEC,0.02858929759999972,0.024363662958827807,22.673200111377042,-0.0002818681715469132,16.179912873885527,56.25282874256805,27.915098681703626,0.017334617405007968,0.02718082387208982,Green,-0.0007408940244677852,0.028555,654.9991072639241
-3961862780.058976,0.0,-3995325902.982601,-14.432989690720467,Red,1.6540000000000031e-06,-49763302.48076773,2.36175e-06,53.60875473895583,1.61e-06,1.6429699755717564e-06,1.4212394810835982e-08,1.6540000000000031e-06,BTC-SC,1.840799999999996e-06,1.6540000000000031e-06,9.510942069202924,-5.651799430355401e-08,14.820370993624596,41.81644621840334,18.49829327004861,0.0,1.6845455094711093e-06,Red,-7.073038911438999e-08,1.64e-06,-52926693.29709196
-243157445.0842907,0.0,-240797622.81791767,134.32028794319353,Red,3.171500000000003e-05,5006457.3427966535,3.7344999999999996e-05,54.489294865539186,3.375e-05,3.410383588803802e-05,7.195352343719694e-07,3.171500000000003e-05,BTC-XLM,3.416900000000006e-05,3.171500000000003e-05,29.852452484787523,1.3379464051801944e-07,17.231469116051418,59.08649122354039,25.10494143116486,0.09896432681242806,3.263231982799941e-05,Green,-5.8574059385395e-07,3.476e-05,5400312.528492004
1718698.8313124736,9.831294284608383,1715977.705071094,-43.37473548816714,Red,0.012484794500000009,-4358.250775165157,0.0166700038,30.0914664887585,0.01199794,0.012275794429435776,9.060665706507999e-05,0.013069748661536455,BTC-LTC,0.013981839800000015,0.011899840338463563,37.43088348412403,-0.0004760509483868712,23.51745332115796,33.490781535104,13.861174790014768,0.003310143165745405,0.012663218849614669,Green,-0.0005666576054519512,0.0121747,-4958.337349042995
308050.69830695575,19.608056102864268,307622.0047002017,204.94830502629563,Green,6482.526530941002,1069.9030209293705,8919.4263169805,59.592609605136595,6646.13000001,6741.095159564888,86.46217117915788,7061.329267792601,USDT-BTC,6731.55495684679,5903.723794089404,28.293716277675124,1.6334706194220416,17.0269856538513,65.55775980203859,32.74905584645734,0.004810535568538166,6548.795687340109,Green,-84.82870055973584,7304.79999978,1110.8062888754648
-9220947.824336581,0.0,-9207839.291277299,-123.07106442382592,Red,0.00043554050000000147,-3004.4162610713392,0.0003950116499999999,20.31671264344382,0.000409,0.00041897917281144814,-6.135957632825587e-06,0.00043554050000000147,BTC-EMC,0.0003898935999999992,0.00043554050000000147,35.15061747585276,5.34632142563322e-06,11.189824584685981,46.67230317188284,18.128110133195158,-0.0013902099948781554,0.00042314537412627774,Red,1.1482279058458807e-05,0.00041001,749.9789101053029
-4931892.382530982,0.0,-4932818.509328652,-42.44164031244897,Green,0.0006115034999999996,-14723.776548868977,0.0011259648999999987,36.08433387329779,0.00055929,0.0005675689712895272,7.2145422046278915e-06,0.0006115034999999996,BTC-CLOAK,0.0007817201999999987,0.0006115034999999996,12.555296009046298,-6.529545907647892e-05,18.163472750898197,37.16578470830519,19.682616128840973,0.02222608695652184,0.0006282179759933456,Green,-7.251000128110681e-05,0.000575,-13458.638125383295
5564517895.005155,0.0,5426040822.023894,-79.60069444444429,Red,7.080000000000003e-07,-98107028.358428,8.532500000000011e-07,45.07144335007438,6.4e-07,6.644307211678772e-07,-5.119968199593029e-10,7.080000000000003e-07,BTC-RDD,7.906000000000004e-07,7.080000000000003e-07,28.603592090565908,-4.2167981874524243e-08,22.137647931555243,34.458546546719,11.530242645231912,-0.03076923076923077,7.117729249091876e-07,Red,-4.165598505456494e-08,6.5e-07,-133289793.36526394
371461930.4300808,0.0,370905456.3489293,-89.34109824396847,Red,7.200600000000015e-05,-552577.1358098984,9.265599999999993e-05,17.95951267402781,6.844e-05,7.018994110829046e-05,1.7683478273072083e-07,7.200600000000015e-05,BTC-XRP,7.855400000000007e-05,7.200600000000015e-05,36.28713596731705,-2.386752375864139e-06,22.243566637626845,30.442986575039665,12.386319925226191,-0.00072181319474518,7.258556176966412e-05,Red,-2.56358715859486e-06,6.927e-05,-841851.2992650867
216395496.05983514,0.0,209922415.09750873,127.59353741496578,Green,2.1836499999999966e-05,11544886.7659204,3.292540000000003e-05,55.1623301560505,2.249e-05,2.2609069537192248e-05,3.9204047515019544e-07,2.1836499999999966e-05,BTC-ADA,2.4082400000000015e-05,2.1836499999999966e-05,24.6463879100455,-3.578698446180942e-07,18.82077047174892,55.981847917614026,26.112506939293432,0.017130620985010836,2.2261130855679393e-05,Green,-7.499103197682897e-07,2.335e-05,10001777.031534225
-113284722.48593877,0.0,-114235757.50456774,-48.58801794668802,Red,2.6629499999999993e-05,-769822.9888863415,4.677980000000005e-05,23.851668037687823,2.535e-05,2.564593722776683e-05,3.3075080427577966e-08,2.6629499999999993e-05,BTC-XEM,2.8920000000000147e-05,2.6629499999999993e-05,19.941429558644806,-9.593990792414775e-07,21.664148269412205,37.87521232956185,19.648375613286866,0.0311023622047244,2.6682829293731755e-05,Green,-9.924741596690554e-07,2.54e-05,-1225084.3729231954
-140613.31301206117,14.259738691412016,-140695.2171819872,18.64433665305828,Red,0.03625410599999995,-986.7975796155806,0.05243350719999989,37.8568047802933,0.035201,0.03575191671224856,0.0002112098632827959,0.03866694418046336,BTC-DASH,0.038591767800000044,0.033841267819536544,25.662360011903907,-0.000986183704646558,17.381855595933406,41.34780515034382,25.045957745589643,0.001255492957746407,0.03642979364048908,Green,-0.0011973935679293539,0.0355,-996.8264120079693
-9481538.472301316,0.0,-9493788.727492113,-155.34354243469411,Red,0.002592658499999998,-21634.684990586713,0.002409231300000006,62.233692819468054,0.00242,0.0025583996230419386,-3.055159233922094e-05,0.002592658499999998,BTC-ETC,0.0023520860000000006,0.002592658499999998,28.68068101167995,5.325233519378955e-05,22.76088806961856,44.9085734447216,20.274031453127886,-0.01224489795918371,0.0025564283564030186,Red,8.380392753301049e-05,0.00245,-31269.80553219095
6770215.470774136,0.0,6704360.027994217,-45.10315872189174,Red,0.0004422165000000004,-75238.62409962341,0.0006256324999999994,35.9351860442604,0.000419,0.0004302540701409798,2.6863086865246865e-06,0.0004422165000000004,BTC-WAVES,0.0004950635999999989,0.0004422165000000004,12.101267736781113,-1.9353314074629208e-05,17.47246306408711,36.65956470679968,21.834964904958486,-0.005285612704432285,0.0004483242325699522,Red,-2.2039622761153895e-05,0.0004219,-126943.61267432757
-2496691.925467952,38.24759195804277,-2494222.283898604,-114.65211121129602,Red,0.0050675415000000015,-13314.203034871724,0.005079085800000014,19.89435884554141,0.00421341,0.004493091543449109,-0.00010045088856326279,0.005881070224171037,BTC-REP,0.005067969599999996,0.004254012775828966,27.425594195520357,-0.00020409367396835316,27.64885191465617,30.64152600295858,15.901326945747856,0.0016089264072882692,0.004897715510887251,Red,-0.00010364278540509036,0.00430722,-11920.737646361347
